gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
b4350	5861.36995487599	-1.42361736190764	0.141389870035222	0.00000000000000000000000219114012108931	0.0000000000000000000000591447895458998
b1465	208.91067872495	1.9871993813273	0.199961147212059	0.00000000000000000000000268678996690977	0.0000000000000000000000719981833161763
b0978	415.018140871252	2.96534475399462	0.298952715907614	0.00000000000000000000000314161964113227	0.0000000000000000000000835806434022095
b4067	2880.46565358332	-2.39755175103949	0.241914510857429	0.00000000000000000000000341558762671833	0.0000000000000000000000902203074543171
b2098	225.355488823258	-1.86065178557217	0.187461921434424	0.00000000000000000000000433302699922694	0.000000000000000000000113642083993909
b2165	75.6191943694062	-3.21179754777711	0.324973491275512	0.0000000000000000000000045145486451532	0.000000000000000000000117569020350539
b4057	356.079569050819	1.76970678252806	0.17831643953882	0.00000000000000000000000510711367773728	0.000000000000000000000132070673987919
b0259	813.105739189845	-1.50113068706028	0.151141323655591	0.00000000000000000000000547029266966667	0.000000000000000000000140480154808523
b1897	670.596366577805	1.83446928356316	0.185514516156787	0.00000000000000000000000781591100460978	0.000000000000000000000199332682034807
b2677	1639.390012546	-1.67134218832143	0.169246691512704	0.00000000000000000000000822585010495408	0.000000000000000000000208350641699453
b1329	1364.94918660446	-1.40890736768534	0.142658588784892	0.0000000000000000000000091167314164592	0.00000000000000000000022934471277596
b2876	271.116524501976	-3.06754290544865	0.315377246961503	0.0000000000000000000000181297025877849	0.000000000000000000000452997568713708
b0880	521.040779885666	-1.68188758043556	0.171895348791986	0.0000000000000000000000206348083011052	0.000000000000000000000512131014077094
b1481	108.368815168022	7.45792289376614	0.738358594153368	0.0000000000000000000000258322712151733	0.000000000000000000000636851593024739
b0284	524.890164258955	1.76497096832204	0.180809486744696	0.0000000000000000000000266902602227351	0.000000000000000000000653646240421685
b1390	110.617460676633	-2.72621443919883	0.281295442680014	0.0000000000000000000000367816665453244	0.000000000000000000000894859229504012
b1391	116.72322183287	-2.66881564345781	0.275806659524283	0.0000000000000000000000405478495820718	0.000000000000000000000980038874212429
b2097	9969.91447621172	1.50589831529608	0.155445032199864	0.0000000000000000000000748729765985086	0.00000000000000000000179792381468367
b1929	4259.66448565342	-1.82058140868232	0.189235205606378	0.000000000000000000000085029150100346	0.00000000000000000000202863094884567
b4153	2502.78457095134	-1.28337995406489	0.132458028540209	0.0000000000000000000000994265649341373	0.00000000000000000000235691946875923
b3845	1092.06177569062	-1.82516548005931	0.190116367337708	0.000000000000000000000109147482100974	0.00000000000000000000257087508795797
b2074	366.442031465572	1.73898074186328	0.180826032504821	0.000000000000000000000120754610687832	0.00000000000000000000282626930584558
b2282	11342.8250024466	-1.10930337456845	0.11489416045085	0.000000000000000000000153134833509377	0.00000000000000000000356158876929356
b3512	489.366272327832	5.20917703025732	0.55887238224249	0.000000000000000000000371271675568342	0.0000000000000000000085810166015733
b2788	313.315420773485	-1.84555141634515	0.194985025244065	0.000000000000000000000440010397256433	0.0000000000000000000101065742177285
b2062	90.8119490725663	6.94384463306003	0.708541500021265	0.000000000000000000000789078030793228	0.0000000000000000000180124108510701
b1828	232.502180114444	1.89057902409344	0.201793724113485	0.000000000000000000000804626051332164	0.0000000000000000000182546450173395
b4289	676.661032419817	-2.10210177044738	0.225597925197452	0.00000000000000000000124380951812718	0.0000000000000000000280463877928922
b3666	70.7985334581085	-3.74539815694325	0.402604323481122	0.00000000000000000000132440813443377	0.000000000000000000029682795643249
b3605	8048.59748572495	-2.09686172045715	0.225178161329481	0.00000000000000000000169441763516682	0.0000000000000000000377467253906441
b1920	2675.77531846067	-1.1945347993777	0.128122777055831	0.00000000000000000000296655869500516	0.0000000000000000000656906230786172
b2342	1349.94766941496	-1.82446211890684	0.197860210416795	0.00000000000000000000392720249422135	0.0000000000000000000864452072835153
b0484	1761.8271718971	1.69599489041707	0.184108689471447	0.00000000000000000000504287204846608	0.000000000000000000110346395474719
b1466	216.052665746056	1.8050307081099	0.198569426675191	0.0000000000000000000107685998279284	0.000000000000000000234248718609878
