gene_id	gene_name	USA100_N315_Biofilm_10h_1	USA100_N315_Biofilm_10h_2	USA100_N315_Biofilm_10h_3	USA100_N315_Biofilm_10h_4	USA100_N315_Biofilm_24h_1	USA100_N315_Biofilm_24h_2	USA100_N315_Biofilm_24h_3	USA100_N315_Biofilm_24h_4	USA100_N315_Biofilm_24h_5	USA100_N315_Biofilm_24h_6	USA100_N315_Biofilm_24h_7	USA100_N315_Biofilm_24h_8	USA100_N315_Biofilm_5h_1	USA100_N315_Biofilm_5h_2	USA100_N315_Biofilm_5h_3	USA100_N315_Biofilm_5h_4	USA100_N315_Planktonic_10h_1	USA100_N315_Planktonic_10h_2	USA100_N315_Planktonic_10h_3	USA100_N315_Planktonic_10h_4	USA100_N315_Planktonic_24h_1	USA100_N315_Planktonic_24h_2	USA100_N315_Planktonic_24h_3	USA100_N315_Planktonic_24h_4	USA100_N315_Planktonic_24h_5	USA100_N315_Planktonic_24h_6	USA100_N315_Planktonic_24h_7	USA100_N315_Planktonic_24h_8	USA100_N315_Planktonic_5h_1	USA100_N315_Planktonic_5h_2	USA100_N315_Planktonic_5h_3	USA100_N315_Planktonic_5h_4
SA_RS00630	SA_RS00630	15	6.142	8	9	7	5	7	6	4	4	7	6.206	11	17.832	14.732	7.655	11	11	5	9	6	3	9	4.049	6.219	8	8	8	2	3	1	2
SA_RS00635	SA_RS00635	21	20.858	20	20	9	14	14	10	14.334	14	11	12.794	15	13.834	25.296	24.075	21	27.943	16.536	12.074	11	17	16	9	8	7	17	9	5.149	6	11	6
SA_RS00640	SA_RS00640	24.721	24.733	42	25	14	24	19.356	29	23.666	25	30	34	47.084	54.166	47.639	49.066	37.307	36.057	35.172	23.688	29	31.944	27	30	19	20.995	32	23	14	16.003	23	11
SA_RS00645	SA_RS00645	277.309	237.267	264	236	154	154	158.448	180.076	138	195.005	166	181	484.268	481.141	479.178	478.203	166.693	139	148.293	159.238	109	128.056	109	138	101	132.005	110	124	261.414	301.176	259.548	290.32
SA_RS00650	SA_RS00650	279.889	290.921	291.177	284.402	182.006	178.374	177.001	187.983	172	211.252	218.35	202.773	82.235	96.958	85.231	80.083	144.026	128.055	129.104	148.404	62.102	54.001	63.136	54.011	73	58	62	67.271	94.081	94.7	108.219	106.235
SA_RS00655	SA_RS00655	357.265	378.079	341.931	346.598	197	188.626	188	189.017	199	234.751	209.65	193.227	113.591	118.212	121.628	110.119	195.974	180.945	206.896	214.753	110.898	100.999	113.864	121.989	126	102	87	113.729	121.003	112.033	111.784	104.074
SA_RS00660	SA_RS00660	2252.156	2063.597	2109.132	2137.758	994.655	1097.193	1037.824	1173.625	1050.553	1199.008	1131.76	1099	1464.586	1398.526	1511.968	1434.693	1343.836	1326.092	1233	1239	537.486	559	561	539	646	620.244	629	571	981.608	1006.824	974.909	955.402
SA_RS00665	SA_RS00665	31922.445	32085.747	32190.982	31266.169	12583.659	12758.462	12998.694	13725.367	12636.49	14037.888	13871.784	13569.191	13663.843	13685.329	14109.659	13512.721	7977.195	8041.623	7712.748	7972.195	1138.893	1192	1092	1137.018	1222	1240.01	1225	1156	4114.804	4105.06	4066.124	4251.374
SA_RS00670	SA_RS00670	0	1	3	0	0	0	1	1	1	1	0	1	9.002	5	5	5	4	6	6	3	1	3	0	1	4	1	1	0	2	0	1	0
SA_RS00675	SA_RS00675	12	18	13	11	5	3.981	3	3	6	2	4	6	30.019	34.03	30	30.416	18.033	20	21	26	15	20	19	19	15	18	14	15	43.004	32.883	41	32
SA_RS00680	SA_RS00680	302	294.64	309	262	56.604	54	52	53	63	60.006	51	67	142.546	141.737	153.035	134.692	87.967	70	71.788	88.999	15	12	15	18	21	10	19	18	39	40.614	63.114	48.243
SA_RS00685	SA_RS00685	1336.984	1357	1404.003	1370.104	478.821	522.498	520	512.638	501.706	604.194	542.93	572.318	1652.231	1715.064	1611.069	1632.804	688.997	632	688	748.898	1052.02	1058.696	1061.002	1060	1178	1126.973	1142	1164.1	912.934	914.884	924.381	941.108
SA_RS00690	SA_RS00690	19160.407	19461.666	19199.04	18764.564	10796.771	10746.762	10635.808	11417.057	10572.769	11680.152	11761.844	11431.108	68241.256	66175.671	67886.563	65871.592	25255.623	25727.089	24573.521	25875.864	82871.033	85125.458	83885.577	83077.08	88343.131	88762.422	88747.053	87130.217	107771.965	105193.665	104243.134	108168.502
SA_RS00695	SA_RS00695	586.384	614.014	623.85	570.99	193	203	205	207.744	222.964	266	223.965	210	420.828	423.846	411.21	415.739	282	275	280	294.186	193	214	180	181	189	189	185	221	71.729	72.342	63.968	74.315
SA_RS00700	SA_RS00700	587.999	641.069	616	582	242	259.999	262.516	249.074	267.999	263.015	277	256	770.169	844.009	833.557	751.706	162	123	138.091	137	84.51	96.7	103.982	90.864	99	89	91.447	90	215.003	207.045	217.111	223.745
SA_RS00705	SA_RS00705	19.539	15	11.009	7	14	22.052	22.14	17.084	15.001	18	24	16	60.315	71.935	57.126	68.789	21.001	23.173	24.926	20	73.49	68.012	80.018	96.073	80	99.367	83.602	73	55.041	69.001	48.063	67.001
SA_RS00710	SA_RS00710	59.461	55.026	62.991	50	26	30.001	37.86	37.916	36	41	37.054	34	142.076	156.042	142.785	157.525	96.999	94.827	113.984	126	62	54	53	61.062	64	52.633	64.95	64	46.009	56.057	48	52.302
SA_RS00715	SA_RS00715	1	1	5	4	4	4.396	5	3	3	1.006	1	1	5.08	9	5	9	4	4	1	2	5	5	5	2	2	5	5	5	2.496	3	2	0
SA_RS00720	SA_RS00720	2	3	3	2.614	1	4.604	2	4	1	4.994	3	2	6.25	8	9	9	4	4	5.974	5	6	3	5.755	4	3	9	11	6	4.504	1	8	3
SA_RS00725	SA_RS00725	2	3	6	6.386	3	3	1	4	3	7	9.004	8	25.354	17.987	13.11	21.087	1	8	3.026	8	9	12	8.245	8	6	11	11	11	6	8.602	7	7
SA_RS00730	SA_RS00730	3	6	2	2	2	2	2	2	1	4	3	2	10.009	12.013	17.001	9.192	2	2	5	2	7	9	11	9	7	10	6	9	8	5	7	6
SA_RS00735	SA_RS00735	5	7	4	4	2.408	3	7	6	6	6	7.725	3	27.994	16	17	17.002	7	7.738	9	12	7	6.025	10	5	7	13	8	5	18	15.149	16	27
SA_RS00740	SA_RS00740	12	8	5.923	11	10.573	13	15	10	14	10.001	8.275	12	43.308	34.002	37.731	28.996	18.969	16.272	8	10	21	26.085	22.229	26.011	24.248	24.229	20.895	20.871	25	25.959	27.328	31.1
SA_RS00745	SA_RS00745	13	4.047	7.077	6	4.019	7	8	2	9	2	8	2.922	13.778	27	15.929	21.9	4.088	8.357	3.524	6	25	23.89	26.176	27.989	24.752	26.771	20.986	24.609	22	14	16.672	17.089
SA_RS00750	SA_RS00750	7	8.953	11.022	6	10	2	8	9	9	5.143	6	3.078	23	24.196	25.405	16.122	15.943	16.661	11.476	13.016	16.001	25.039	24.595	24	26.13	22	22.119	20.521	27	29	28.244	28
SA_RS00755	SA_RS00755	10	12	16.978	12	9	12	6	7	5	6.857	7	11	35	21.332	21.987	28.979	10	10.972	7	11.984	33	30.961	30	29	28.87	42	28	23	19.68	18.05	23	39
SA_RS00765	SA_RS00765	6	10	5	2	1	2	2	2	4	3	2	1	8	6	10	8	10	8	4	9	12	15	17	9	8	17	10	15	7	9.005	13	12
SA_RS00770	SA_RS00770	1967.092	1876.383	1909.46	1851.11	729.196	722.43	742.947	802	662.015	761.013	794.673	750	592.927	604.638	645.262	638.247	733.119	676.532	705.011	729.302	696.999	703	653.608	707	776	748	736	742	916.627	954.053	920.043	935.995
SA_RS00775	SA_RS00775	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SA_RS00780	SA_RS00780	34.971	59.992	42.361	45	11	12	6	6.028	10	14	7	14	44.581	22.986	35	30.552	27.064	22	15	11	6.339	11.759	8	15.935	10	8	4	4.138	15.085	15.944	19.465	11
SA_RS00785	SA_RS00785	21.029	16.008	19.639	18	6	5	3	8	5	4	4	7	18.431	17.743	21	17.448	12.936	19	13	14	25.661	26.241	24	25.065	24	24.454	25	22.862	60.915	47.056	40.535	36.016
SA_RS00790	SA_RS00790	26	23.404	26.017	22	9	4	9	6	4	6	10	12	19.026	20.927	23.904	16	13.13	26.997	27.86	13.976	11	15	17.958	26	20	34	14	27	52.002	55	54.036	55
SA_RS00795	SA_RS00795	11.399	8.596	12.983	11	1.037	4	3	2	3.001	2.998	3	5	21.977	10.039	16.007	15.003	15.422	22.199	23.14	18.953	5	8	5.042	8.83	5	8	5	8	15.028	15	18.679	16
SA_RS00800	SA_RS00800	38.601	49	46	49	22.963	13	14	18	16.999	17.002	16	16	87.224	75.588	103.053	86.236	47.448	54.804	46	53.071	13	16	14	16.17	20	27	18	21	18	17	19.338	12.997
SA_RS00805	SA_RS00805	317.171	313.063	311.015	316.002	209.864	202	217.003	218	204	224	226	194	573.306	534.256	587.43	497.309	195	187	180.18	197.574	219	250	224	236.815	268	230	272	270.777	310.673	338.029	312.02	291.619
SA_RS00810	SA_RS00810	1039.367	941.818	1036.373	984.728	1394.929	1468.12	1398.062	1574.489	1378.883	1585.185	1626.665	1570.034	2370.999	2304.752	2443.76	2401.015	795.526	748.89	700.566	769.225	1096.658	1050.899	1046.372	1097.575	1116.118	1190.964	1058.085	1112.101	1548.517	1544.141	1554.116	1586.651
SA_RS00815	SA_RS00815	211.076	197.816	207.926	211.003	125.069	112	121	143	112	115	122.001	104	248.419	206.313	221.935	202.21	107	112	83	97	105	101	92	103	116	110	99.932	116	138.721	120	161.534	143.546
SA_RS00825	SA_RS00825	10	12	16.067	12	5	6.134	6.005	8	14	14	10	12	14.035	14	22.005	23.003	20.04	28.957	19.16	18.886	14	20	18	16.343	15	14	17.511	20	37.569	23.145	17	37.322
SA_RS00830	SA_RS00830	33.001	57.54	36.933	36	19	17.866	19	13	20	13	28.012	23	48.025	47.872	49.865	41.011	43.96	36.043	43.84	45.114	12	15	19	13.657	8	15	18.489	17	41.447	38.039	30.002	44.737
SA_RS00835	SA_RS00835	397	393.126	397.829	355.555	326.141	337	347.962	322.545	294.354	375.456	334.988	330.205	548.891	501.86	517.715	481.838	158	170.173	181.394	188.517	619.219	660.258	647.218	640.118	741.948	731.841	737.973	743.757	484.317	483.084	436.132	484.936
SA_RS00840	SA_RS00840	2112.09	2137.922	2111.079	2042.62	1150.892	1134.771	1140.487	1276.528	1129.738	1327.566	1211.224	1294.524	1707.884	1772.735	1813.281	1754.284	1285.557	1245.07	1189.39	1287.547	1486.345	1523.799	1513.197	1543.391	1600.526	1602.971	1595.471	1640.488	1888.392	1881.105	1847.958	1909.38
SA_RS00845	SA_RS00845	16	21.738	13	22.995	12	11	8	17	5	14	14.958	9	28.981	29.043	38.997	37.079	26	18.84	15	21.001	31.93	36.003	34.987	20.978	28.992	26.828	35.85	28.91	26.406	40	35	28
SA_RS00850	SA_RS00850	27.22	16.263	14.369	16.005	6	5	6.991	10.896	6.912	6	7.042	6.798	31.13	35.16	44.048	26.621	19.817	21.151	14.866	16.401	8.07	12	15.013	12.022	12.839	7.268	15.218	16.192	36.901	32.012	24.705	48.309
SA_RS00855	SA_RS00855	26.78	21.999	31.631	24	7	11	10.009	8.104	9.088	6	11	14.202	59.192	42.95	45.975	36.001	28.183	21.277	26.134	22.599	19	16	22	19	30.169	20.906	23.931	21.898	55.163	60.988	56.594	70.211
SA_RS00860	SA_RS00860	61	79	58	50	40	40	33	31	27	35	33	44	83.256	74.792	71.767	60.247	73	78	58	69	21	16	9	14	21	15	28	25	40.155	41	50.886	51.974
SA_RS00865	SA_RS00865	23.994	15.878	15	21.839	15	18.894	19	26	22	17	21	19	60.737	56.025	62.017	66.486	13.205	24	15	22	30	36	38	42.695	48	33.997	39	47	37	36.456	41	41.702
SA_RS00870	SA_RS00870	207.006	192.148	209	202.161	184.059	173.096	168	178	152	179.006	176	177.171	248.072	239.613	273.107	242.677	121.811	126	133.004	104.471	121	149	166	145.305	182	150.37	153	156.055	240.672	242.5	252.02	267.876
SA_RS00875	SA_RS00875	86.8	88.215	76.553	88.955	78.176	75.357	78.574	80.114	77.142	91.328	91.871	71.261	70.655	67.103	74.563	69.858	44.379	48.02	43.072	63.178	13.926	17.498	11.007	14.028	20.023	11.211	13.484	17.052	37.045	29.027	32.241	32.027
SA_RS00880	SA_RS00880	293.108	274.785	277.44	296.497	192.824	189.643	233.426	252.886	200.858	225.813	219.937	232.739	242.876	272.336	242.274	227.913	151.621	134.98	119.931	127.822	92.074	76.502	88.993	83.972	92.977	102.789	92.516	96.948	91.962	73.822	72.947	92.189
SA_RS00885	SA_RS00885	437.875	417	418	427	107.014	101	102	108	101.001	136.044	120	114	359.103	364.083	368.4	329.765	456.062	434	460.903	460.21	62	59	55	56	65	69	75	59	734.147	723.381	750.579	747.856
SA_RS00890	SA_RS00890	84.025	78.005	74.098	89.349	62.036	60	62.199	68.087	58	79.218	64.652	65.018	28	34	35.878	38.003	32.399	37.151	31.007	35.243	11	5.994	9.005	5.001	7.006	10.126	9.009	7	6	6	6	3.004
SA_RS00895	SA_RS00895	112.677	84.931	92.406	94.014	74.897	76.225	97.289	86.714	84.777	90.782	112.22	87.066	46.55	30.806	38.852	46.804	35.195	27.963	29.67	32.587	14	21.006	3.995	8.247	14.994	10.296	14.987	18.344	14.999	11	11	13
SA_RS00900	SA_RS00900	101.274	96.06	84.446	83.509	68.077	53.775	50.461	67.206	61.223	53.02	61.128	65.941	46.686	50.424	38.547	39.413	27.711	24.885	31.436	25.17	12	16	16	10.752	9	9.579	13.004	9.656	5.001	9	14	11
SA_RS00905	SA_RS00905	88.023	117.611	102.05	94.128	47.128	67.005	63.014	64	49	56	63	72	56.002	42.921	46.257	52.931	38.695	29.001	32.804	27	44	45	45	41	44	37	34	43	16.177	6	10	11
SA_RS00910	SA_RS00910	27	31.393	31	36.021	15.847	18	8	11	13	14	20	11	19.923	22.498	26	28.138	5	10.964	8.711	9	18.245	22	17	13	27.373	17	16	15	7	8.016	5.923	6
SA_RS00915	SA_RS00915	41	33.562	49	42	10.025	16	15	14.005	24	14	17	15	32.118	24.711	30	27.592	18	16.036	12.483	16	10.755	14.019	8	10	7.627	12.089	12	12	8	6	3.987	7
SA_RS00920	SA_RS00920	35.895	34.438	31.149	30	17	18	12	15.147	14	15	16.009	10	23.599	14.504	26.275	17.187	14.748	18	21	16	16	26.981	24	24.772	18	24.911	30	27	9	5	4.09	7
SA_RS00925	SA_RS00925	15.065	21.413	17.879	13	4	1.646	5	7.848	10	5	8.991	8	9.001	11.194	16.743	11.824	8.815	11.536	8.843	11.387	7.971	11.96	7	13.077	12.968	9	11.282	17	9	3	6.138	3
SA_RS00930	SA_RS00930	22.041	24.587	20.967	30	3	6.354	5	9	3	4	8.993	6	21.061	20.624	14.989	13.556	8.437	16.44	22.157	11.613	1.029	2.04	7	4.151	5.032	2	6.718	1	0	2	1	1
SA_RS00935	SA_RS00935	13	22.534	18.005	19.001	5.003	6	1	6	6	5	8.007	4	24.057	12.001	22.99	17.474	14	16.024	10	12.935	6	6	4.918	8	7	9.954	4	5.035	4.061	8	5	5
SA_RS00940	SA_RS00940	6	9.466	3.476	7.553	0	3	1	3	4	1	0	3	4	5	5.01	3	4.932	0	2	11.062	4	3	4.525	2	1	2.046	8	1.965	0	2	0	1
SA_RS00945	SA_RS00945	31	32	30.524	22.56	12	12	21.504	14	14.767	11.1	14	17	52.726	53.039	58.048	53.061	27.068	36	27.057	24.003	45.001	22.036	41.938	38	45	36.184	55.469	43.011	22.094	29	25.007	26
SA_RS00950	SA_RS00950	16.044	21.311	21	15.016	6.393	5	11.496	7	3.233	4.9	12	11	23.97	28.69	35.877	33.721	26.078	15.504	14.939	24.967	21.655	31.537	39.853	32.951	41.237	25.816	35.531	38.035	16.02	11.008	15	11.119
SA_RS00955	SA_RS00955	29.913	31.689	33	41.945	13.607	13.46	13	10	15	16	15	19	51.844	58.757	49.712	53.578	27.922	33.496	35.003	26.923	13.344	19.427	11.369	11.048	14.763	9.258	21.851	11.955	28.031	33.642	20	32.881
SA_RS00960	SA_RS00960	130.013	104	112.577	120.93	92.001	77.54	85.995	80	81	70	97	93	108.071	130.759	104.221	111.072	84	72	60	78.11	74.015	61	63.398	78	81	71.742	60.149	89	68.176	80.361	82.59	79.798
SA_RS00965	SA_RS00965	297.149	328.177	315.42	311.996	218	185.219	200.005	212.007	209	224	256	220	190.344	211.291	168.38	214.918	120	136	134	115.026	160	150	167	188	192	166	173	161	115	127.992	121	149.934
SA_RS00970	SA_RS00970	64.79	51.117	45.342	46.418	52.404	36.073	37.041	39.522	27.982	56.94	37.795	33.237	89.949	99.86	95.292	94.463	34.699	36.644	33.981	36.236	5	8	4.095	5.975	7.487	8.234	9.36	7.963	16.738	16.09	20.857	14.929
SA_RS00975	SA_RS00975	47.21	27.883	43.658	44.583	36.672	26.927	29.959	33.478	26.018	31.018	30.205	24.763	77.655	55.213	61.207	78.453	32.302	27.387	28.019	27.764	7	8	13.905	10.025	11.513	8.766	18.64	7.037	10.262	10.91	10.313	11.068
SA_RS00980	SA_RS00980	6562.483	6325.063	6382.651	6284.086	2147.322	2158.029	2141.365	2448.6	2160.117	2460.06	2342.904	2410.351	11923.504	11982.33	12270.325	11732.875	1157	1110.846	1077.997	1213.607	1145.934	1115	1091.149	1163	1213	1207.003	1198.09	1233	705.736	682.976	663.215	709.418
SA_RS00985	SA_RS00985	149	151	135	133	28	43	23	35	35	39	45	50	171.134	190.735	208.027	160.523	52	69	62	58	12	8	17	16	19	11	18	12	20	19	33.012	12
SA_RS00995	SA_RS00995	410.927	447.993	436.86	387	316	338	340.041	328.54	331.983	361.736	366.269	355	100.617	91.159	118.645	117.389	86	81	72.996	102	41	50	31	35	37	50	40	31	25.996	25	28	24.447
SA_RS01000	SA_RS01000	162	141	141	145.005	148.022	148.989	161	166	146	176	174.99	170	227.644	239.041	229.36	234.077	169	167.981	144	175	286	310	278	306	345.013	332	341	316	94.836	102.011	119.841	89.922
SA_RS01005	SA_RS01005	31	22.743	44.229	31	58	44.353	47.398	49.039	51	68.14	58.936	44.014	66.097	85.689	74.922	83.036	28	33	29.903	31	108.049	105.046	83	82.164	94.089	110	101.274	98.247	42.003	54.647	34	44.033
SA_RS01010	SA_RS01010	26	24.257	32.771	24.802	55	65.579	65.145	57.961	60.099	85.86	78	62.987	86.888	75.119	70.575	90.465	33	23	23.097	33	161.901	178.332	190.944	175.399	186.911	179.129	165.447	164.239	55	73.952	58.008	71.56
SA_RS01015	SA_RS01015	14.597	15	27.829	21.007	25	25.054	24.59	33.968	30.886	32.909	41	40	47.882	34.961	54.102	50.255	27.707	23.244	15.886	19	39.05	54.621	50.042	39.438	66.739	50.589	39.279	51.515	40.034	32.139	50	52.49
SA_RS01020	SA_RS01020	30.403	34	39.171	34.192	51	50.028	48	54.032	44.015	62.091	64	41	101.603	68.097	72.804	74.708	40.293	39.756	27.114	44	88	95	75	106	92.261	84.282	95	87	48.876	70	68.213	62.068
SA_RS01025	SA_RS01025	270.049	264	272	248.653	313.935	305.312	282	309	252	308	315	285	204.903	201.358	210.744	244.549	144	202	180.374	197.001	41	63	52	56	68	62	70	55	57.932	65	45	67.019
SA_RS01030	SA_RS01030	17	17	11	13	14	17	21	22	29	17	23	20	23.004	19.002	16.01	9	44	31.001	49	50	133	130	158	121	154	146	178	169	15	15	14	17
SA_RS01035	SA_RS01035	24	26	32	22	11	14	9	13	8	15	12	15	27.28	16	28	21.377	12	16	14	7	15	11	15	9	7	15	10	11	14	14	12	7
SA_RS01040	SA_RS01040	292.693	258.624	253.286	304	90.002	130.105	126	125	138.448	127	118.935	133.079	402.857	386.162	379.873	361.519	336.521	314.643	293.648	341.41	362	356.868	345	347.962	417.547	391.608	392.952	340.676	419.942	436.454	395.881	426.466
SA_RS01045	SA_RS01045	76.34	62.376	73.714	58	18	31.895	20	19	15.552	23	24.065	18.921	76.869	66.095	76.162	78.025	36.488	52.357	50.81	49.59	19	22.077	19	15.038	33.453	28.392	25.048	23.324	25.234	31.261	31.061	37.908
SA_RS01050	SA_RS01050	827.056	810.416	820	788	296	294	311	324.022	262.002	329	310	339	530.187	597.541	579.203	555.341	749	715	700	729	724	729.084	671	718.837	796	742.035	801	735	1423.206	1434.302	1428.207	1581.613
SA_RS01055	SA_RS01055	10	12.795	11	12	21	16.986	16.048	23	22	21	25	17.841	47.69	51.963	51.447	38.405	23	28.984	22	27	64.382	68.459	59	59.884	44.159	74.754	60.216	63.075	46.035	59.131	53.043	57.736
SA_RS01060	SA_RS01060	32	23.77	26	35	36	48.014	34	41	41	57	47	41.159	70.32	68.914	68.522	62.262	33	32.016	46.999	42	232.346	234.541	210.876	239.168	257.77	268.282	256.011	262.063	118.066	119.728	128.145	106.507
SA_RS01065	SA_RS01065	30.993	31.415	16	30	30.723	20	30.573	22	32	32	21.899	27	41.48	44.08	40.74	51.417	39	34.124	38.976	30	53.289	57	68.211	66.088	41.058	82.964	58.773	74.862	79.793	65.969	66.998	64
SA_RS01070	SA_RS01070	29.007	29.254	46.993	39.053	44.277	19	30.427	32	26	31	40.101	47	36.008	47.015	51	31.584	32	29	20.026	31	158.984	158	155.913	163.859	137.014	172	176	142	62.402	60.116	71.815	71.004
SA_RS01075	SA_RS01075	340.009	308.868	333	323	114	119	125	130	111	139	123.037	128	450.151	459.312	490.889	451.061	272	268	265	287	106	122	121	116	112	142	120	131	171.165	148.384	175.129	160.444
SA_RS01080	SA_RS01080	553.34	561.274	564.02	543.924	406.925	392.854	434.278	448.096	403.482	486.646	457.961	431.828	1485.794	1582.101	1492.047	1487.602	298.518	260.927	265.117	310.007	354.899	343.989	358.746	369.344	391.357	384.802	367.228	354.805	106.825	112.997	83	122.064
SA_RS01085	SA_RS01085	1927.725	1899.121	1876.7	1851.475	1515.474	1527.604	1538.003	1629.67	1537.56	1664.894	1610.791	1678.901	6643.68	6586.888	6866.633	6431.487	616.482	672.461	599.276	695.994	926.865	940.015	994.99	1025.656	1020.874	996.458	1012.772	1042.157	495.535	453.077	461.903	476.071
SA_RS01090	SA_RS01090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SA_RS01095	SA_RS01095	203.912	210.894	211	210	103	113	123	128	95.001	128.086	134	121.915	424.317	406.159	468.965	440.998	234	249	260	254	296	301	301	292.002	321	323	325	328.006	2570.612	2465.671	2542.046	2496.931
SA_RS01100	SA_RS01100	881.196	820.165	880.947	788.918	344.088	390.088	346.429	373.601	372.205	384.231	357.404	361.54	1073.391	1041.205	1126.071	1048.056	318.458	298.881	348.983	294.238	268.802	315.771	327.8	299.869	342.493	309.065	352.816	327.97	373.552	372.236	392.842	400.188
SA_RS01105	SA_RS01105	529.647	546.06	572.06	542.886	298.051	244.251	256.878	285.113	279.432	326.343	267.218	271.633	824.352	826.189	853.737	797.853	254.473	252.528	251.198	265.731	694.138	723.633	674.977	689.329	735.509	719.179	741.111	749.259	396.362	426.182	390.327	411.545
SA_RS01110	SA_RS01110	859.486	753.56	783.927	732.483	407.254	441.948	422.78	442.666	411.626	418.467	416.396	422.901	1533.081	1433.7	1540.485	1450.552	876.344	826.656	761.224	815.833	1712.293	1803.164	1766.244	1606.266	1882.333	1844.904	1829.384	1913.442	765.024	725.001	704.536	824.542
SA_RS01115	SA_RS01115	611.937	575.374	554.858	550.885	237.65	261.641	258.922	261.995	276.798	282.979	291.304	269.926	1260.179	1305.005	1319.725	1283.495	970.121	882.811	936.616	969.67	332.766	365.431	369.956	367.536	407.666	403.086	390.659	369.423	487.288	477.437	500.592	490.539
SA_RS01120	SA_RS01120	6	4	2	4	0	4	3	1	0	1	3	3	10	13	16.466	9	8	5	6	8	3	2	0	0	2	1	2	0	6	9.014	10	11
SA_RS01125	SA_RS01125	1023.01	1016.096	1087.807	1052.31	474.003	429.995	442.349	492.764	468	477.167	516.238	474.33	2083.864	2036.043	2130.488	1971.615	1099.028	1059	935.276	1117.004	544	630.014	623	587.968	661.991	639	672	649	893.633	964.892	988.139	1009.148
SA_RS01130	SA_RS01130	16	13	14	15	4	1	1	4	3	4	4	1	12.165	9	20.058	18.001	12	5	7	10	2	6	5	4	0	0	5	4	1	1	0	0
SA_RS01135	SA_RS01135	12.416	3	5	9	0	0	1	1	4	2	1	1	13.154	11	8	9.001	12	8	6	8	7	7.983	7.991	8	6.999	11	5.982	6	7	11	3	12
SA_RS01140	SA_RS01140	3.585	6	7.778	11.793	3	3	4	4	5	4	1	2	13	6	10.883	11	4	7	6	8	16	16.048	13.009	22	15.001	22	14.018	16	9	6	9	10
SA_RS01145	SA_RS01145	16.998	19	11.222	18.207	6	6	5	11	4	11	12	4	42	26.208	29.134	31.001	16	23	14	12	8	5.969	8	5	11	8	10	10	20.001	18.034	16.011	21
SA_RS01150	SA_RS01150	165.002	125.202	142.778	144.632	74	74	49	71	64	61.218	71.488	75	139.193	114.337	114.1	105.169	42	56	46	44	374.008	403.652	372.474	396.983	369.716	411.692	394.777	411.733	163.042	160.614	181.05	181.654
SA_RS01155	SA_RS01155	5	9.798	4.63	7.368	2	4	3	1	4	9.805	3.512	3	3.151	3	5	3.893	1	3	1	1	15.905	17.769	19.526	12.04	24.284	19.308	20.223	24.017	3	1	3	2
SA_RS01160	SA_RS01160	7.981	0	8.085	5.125	0	0	2.998	1.977	4	2	3.999	0	7.326	3.957	2.079	4.012	8.462	5.874	2.984	1.056	1.087	10.149	0	5.938	6.045	3.912	5.976	6.083	2	0	2	1.45
SA_RS01165	SA_RS01165	33.019	27	32.78	27.875	12	4	8.002	6.023	8	12	8.001	16	45.859	57.652	36.967	42.909	28.538	27.338	23.016	24.944	27	28.464	31	35.04	17.955	38.088	31.024	26.167	14	18.001	13	19.88
SA_RS01170	SA_RS01170	18	21	20	22	7.922	1	3	5	5	8	6	1	37.011	42.945	36	23.001	36	14.788	28	21	5	14	6	9	11	16	4	7	5	6	8	5
SA_RS01175	SA_RS01175	58	50	52	57	39	26	34	40	36	44	50	48	83.002	80.336	94.839	71.088	33	41	33	29	82	88	104	96	90	96	100	115	45	43	35	34.006
SA_RS01180	SA_RS01180	9	16.779	12.717	10	10	3.037	7	7	5	10	4	8.081	13.078	24	13	15.096	7.966	3	5	10	12	17	17	11	13	16	11.044	11.022	9.147	4	8	5.04
SA_RS01185	SA_RS01185	10	3.221	5.283	2	7	8	8	5	6	3	5	8.919	9.923	8.003	13	11.904	6.034	9.695	11	4	22	17	21	14	25.032	15	24.956	16.978	5.853	7	7	10.96
SA_RS01190	SA_RS01190	10	10	15.35	12	10	5	7	11.997	12	15	11	6	23	13	16	16.788	13	17.305	18	19	38	46	44	38	45.968	48	42.263	50	16	22.376	23	30
SA_RS01195	SA_RS01195	20	33	33.65	23	21	31	17	13	18	31	23	13	46.981	40.953	38.142	41.225	18	22	22	21	103	120	112	112.222	122	115	124	110	59	42.069	55.001	60.349
SA_RS01200	SA_RS01200	76	74	85	79	88	71	85	86	60.178	86	81	100.998	67.001	66.718	81.336	76.326	114	89.092	112	104	12	9	12	16	14	16	11.175	26	12	19	16	7
SA_RS01205	SA_RS01205	515.61	462.145	480.952	460.652	619.548	636.206	698.596	638.554	638.78	682.109	705.996	645.913	628.397	651.929	673.154	653.67	605	540.106	539	507.877	64	69	79	76	73	79	83.825	80	208.284	187.956	180.01	197.27
SA_RS01210	SA_RS01210	44	46	47	52	100	67	97.456	115	75	104.862	98	104.402	75.932	87.022	68.423	74.351	19	14	15	23	12	12	17	16	17	19	25	16	16	15	19.133	21.649
